reportDate,slaName,regionName,supportDesk,groupName,contactType,m-SlaTime,m-SlaStage
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,998,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1695,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,5154,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,274,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,828,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,993,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,529,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,8882,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1950,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,468,1
11-18-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1169,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,349,1
11-13-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,731,1
11-13-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,787,1
11-13-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1043,1
11-13-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2047,1
11-13-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1231,1
11-13-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1097,1
11-13-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1429,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,374,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,219,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,834,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2753,1
11-17-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1382,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,706,1
11-13-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1381,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,99,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,136,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,150,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,359,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,530,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,879,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,520,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,104,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,726,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,85,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,371,1
11-12-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2856,1
11-14-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,641,1
11-05-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2484,1
11-14-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,282,1
11-14-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,570,1
11-14-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,375,1
11-14-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,732,1
11-14-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1304,1
11-14-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,372,1
11-14-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,354,1
11-14-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,202,1
11-14-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,241,1
11-14-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,599,1
11-13-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2328,1
11-14-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,56,1
11-13-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,246,1
11-14-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,218,1
11-14-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,386,1
11-14-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,309,1
11-14-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,357,1
11-13-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,281,1
11-13-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,321,1
11-13-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,147,1
11-13-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1152,1
11-13-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2370,1
11-13-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,92,1
11-13-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1191,1
11-15-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,233,1
11-14-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,424,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,3505,1
11-05-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,523,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,149,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1268,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,155,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,280,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,456,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,224,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,541,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1069,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2233,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,694,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,180,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2555,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,326,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,519,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,271,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1053,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,405,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,46902,0
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,47159,0
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,278,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,136,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,266,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,237,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,432,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,813,1
10-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,237,1
10-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,238,1
10-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,260,1
10-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,4088,1
10-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,469,1
10-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,982,1
10-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2317,1
10-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2782,1
10-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,172,1
10-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1240,1
10-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1779,1
10-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,5903,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,131,1
10-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1050,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,387,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,713,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,250,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,457,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,484,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,423,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,796,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,706,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,457,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,197,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,286,1
10-28-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,279,1
10-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1017,1
10-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,268,1
10-24-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,80,1
10-24-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,535,1
10-24-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1449,1
10-24-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1352,1
10-24-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1730,1
10-24-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,514,1
10-24-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,357,1
10-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2062,1
10-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,249,1
10-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,145,1
10-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,136,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,329,1
10-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,76,1
10-24-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,585,1
10-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,418,1
10-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,94,1
10-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,220,1
10-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1008,1
10-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1757,1
10-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1880,1
10-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2646,1
10-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,87,1
10-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,586,1
10-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2561,1
10-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,4313,1
10-23-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,449,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,548,1
10-29-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,357,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,762,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,78,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,205,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,177,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1531,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2179,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,102,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,978,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,518,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,2224,1
10-24-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1264,1
10-27-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,210,1
10-24-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,880,1
10-25-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,202,1
10-24-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,431,1
10-24-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1714,1
10-24-2014 00000,SD-Speed-2,Novelis North America,Service Desk,IT Service Desk NNA L1,self-service,1105,1
